Position_X1,Position_Y1,Position_X2,Position_Y2,Position_X3,Position_Y3,Velocity_X1,Velocity_Y1,Velocity_X2,Velocity_Y2,Velocity_X3,Velocity_Y3,Momentum_X1,Momentum_Y1,Momentum_X2,Momentum_Y2,Momentum_X3,Momentum_Y3
99250438043.41644,20050841984.99419,-99999997731.86267,-20099999826.051346,12924479938.181993,149286714795.44205,-2186.1413435463346,29785.1865318566,0.006613603371922417,-29999.999280493357,18655.130605675247,-2017.3198929658636,-1.305563610365871e+28,1.7787713396824764e+29,1.3154457106753688e+28,-5.966999856890128e+34,1.370778996905017e+27,-1.4823266573513165e+26
99228261628.61113,20348630374.58531,-99999997664.77428,-20399999818.655846,13110853564.848928,149266275074.6835,-2217.6414805315194,29778.838959112265,0.0067088393730445435,-29999.999260450066,18637.362666693436,-2043.9720758543185,-1.3243754921734234e+28,1.7783922626381845e+29,1.3343881512985597e+28,-5.966999852903517e+34,1.3694734087486336e+27,-1.5019106813377532e+26
99205770698.94705,20646354435.722866,-99999997596.735,-20699999811.057384,13297050097.178274,149245569709.66098,-2249.09296640736,29772.406113755274,0.006803927137168787,-29999.999240153986,18619.653232934597,-2070.536502251633,-1.3431583195384755e+28,1.7780080931134652e+29,1.3533011075828717e+28,-5.966999848866627e+34,1.3681721195560343e+27,-1.5214302218544999e+26
99182965746.91121,20944013319.649597,-99999997527.74635,-20999999803.25345,13483070116.785648,149224599572.78436,-2280.4952035844663,29765.888392673023,0.006898864882720685,-29999.999219606285,18602.001960737438,-2097.0136876604915,-1.3619117355806432e+28,1.777618854810433e+29,1.3721842251731442e+28,-5.966999844779689e+34,1.366875104074987e+27,-1.5408856576929291e+26
99159847270.91623,21241606181.61869,-99999997457.80984,-21299999795.24153,13668914201.87893,149203365531.35184,-2311.8475994985674,29759.286196909175,0.006993650843107095,-29999.999198808153,18584.40850932809,-2123.4041432525464,-1.3806353864205444e+28,1.777224571679416e+29,1.3910371526940011e+28,-5.966999840642942e+34,1.365582337265428e+27,-1.5602773644619712e+26
99136415775.2497,21539132180.934673,-99999997386.92702,-21599999787.01914,13854582927.286816,149181868447.59268,-2343.149566653336,29752.59993159829,0.0070882832668459385,-29999.999177760787,18566.872540788605,-2149.708375915676,-1.3993289212053724e+28,1.7768252679150502e+29,1.4098595417756572e+28,-5.96699983645662e+34,1.3642937942971465e+27,-1.5796057146228384e+26
99112671770.02307,21836590480.993675,-99999997315.09941,-21899999778.583794,14040076864.487074,149160109178.7097,-2374.40052266208,29745.830005900054,0.007182760417692526,-29999.999156465397,18549.393720025888,-2175.9268883006057,-1.4179919921337945e+28,1.7764209679523514e+29,1.4286510470790434e+28,-5.966999832220967e+34,1.3630094505475022e+27,-1.598871077523285e+26
99088615771.1202,22133980249.323006,-99999997242.3286,-22199999769.933025,14225396581.634483,149138088576.92102,-2405.5998902883007,29738.976832933145,0.00727708057476247,-29999.999134923204,18531.971714741023,-2202.0601788669082,-1.4366242544801733e+28,1.7760116964627675e+29,1.4474113263202552e+28,-5.966999827936225e+34,1.3617292815991703e+27,-1.618073819431404e+26
99064248300.14534,22431300657.620094,-99999997168.61618,-22499999761.06438,14410542643.588474,149115807489.50174,-2436.747097485113,29732.040829708778,0.007371242032651166,-29999.99911313544,18514.606195399017,-2228.10874192839,-1.4552253666181097e+28,1.7755974783502083e+29,1.4661400402943167e+28,-5.966999823602639e+34,1.3604532632379196e+27,-1.6372143035689807e+26
99039569884.371,22728550881.790733,-99999997093.96375,-22799999751.975414,14595515611.940464,149093266758.82477,-2467.8415774335317,29725.02241706391,0.007465243101549837,-29999.999091103353,18497.296835198944,-2254.073067697872,-1.4737949900433052e+28,1.7751783387470567e+29,1.4848368528982625e+28,-5.966999819220456e+34,1.3591813714504183e+27,-1.6562928901443963e+26
99014581056.68521,23025730101.986675,-99999997018.37292,-23099999742.663696,14780316045.040909,149070467222.40146,-2498.8827685796095,29717.92201959414,0.007559082107358146,-29999.9990688282,18480.043310044493,-2279.953642331379,-1.492332789395743e+28,1.7747543030101623e+29,1.503501431153535e+28,-5.966999814789929e+34,1.3579135824220693e+27,-1.675309936385097e+26
98989282355.53851,23322837502.64254,-99999996941.84535,-23399999733.12681,14964944498.026058,149047409712.92175,-2529.8701146704398,29710.740065586375,0.007652757391793356,-29999.99904631125,18462.845298514898,-2305.7509479717414,-1.5108384324811866e+28,1.7743253967168184e+29,1.5221334452276984e+28,-5.966999810311308e+34,1.3566498725348747e+27,-1.6942657965696356e+26
98963674324.89062,23619872272.51205,-99999996864.38268,-23699999723.362347,15149401522.844421,149024095058.29382,-2560.803064789011,29703.476986951147,0.007746267312496048,-29999.99902355378,18445.702481836248,-2331.4654627916234,-1.5293115902919974e+28,1.7738916456607225e+29,1.540732568455464e+28,-5.966999805784847e+34,1.3553902183653274e+27,-1.7131608220592847e+26
98937757514.15674,23916833604.703598,-99999996785.98657,-23999999713.367916,15333687668.282953,149000524081.68347,-2591.6810733879192,29696.133219154784,0.007839610243132386,-29999.99900055708,18428.614543853197,-2357.097661035982,-1.5477519370272655e+28,1.7734530758479238e+29,1.5592984773590314e+28,-5.966999801210803e+34,1.3541345966823328e+27,-1.7319953613292396e+26
98911532478.15352,24213720696.71511,-99999996706.65872,-24299999703.14114,15517803479.992964,148976697601.55283,-2622.503600321936,29688.709201151283,0.007932784573492932,-29999.99897732245,18411.581171001013,-2382.648013063971,-1.5661591501122604e+28,1.7730097134927546e+29,1.577830851667744e+28,-5.9669997965894355e+34,1.3528829844451543e+27,-1.750769759999406e+26
98884999777.04472,24510532750.46825,-99999996626.40083,-24599999692.679653,15701749500.515743,148952616431.6989,-2653.270110879431,29681.205375314024,0.008025788709588018,-29999.998953851205,18394.60205227802,-2408.116985390294,-1.5845329102171963e+28,1.7725615850137538e+29,1.5963293743370566e+28,-5.9669997919210045e+34,1.3516353588013888e+27,-1.7694843608647877e+26
98858159976.28659,24807268972.341923,-99999996545.21461,-24899999681.9811,15885526269.307926,148928281381.29166,-2683.9800758126507,29673.62218736727,0.008118621073739658,-29999.998930144662,18377.676879218387,-2433.5050407260155,-1.6028729012753152e+28,1.7721087170295733e+29,1.614793731566818e+28,-5.966999787205773e+34,1.350391697084967e+27,-1.7881395039254762e+26
98831013646.57292,25103928573.205097,-99999996463.1018,-25199999671.04314,16069134322.766579,148903693254.91147,-2714.632971366857,29665.96008631753,0.00821128010467003,-29999.998906204153,18360.80534586528,-2458.812638018844,-1.6211788105002871e+28,1.771651136354883e+29,1.6332236128188687e+28,-5.966999782444005e+34,1.3491519768141806e+27,-1.8067355264162466e+26
98803561363.77985,25400510768.448944,-99999996380.06416,-25499999659.86345,16252574194.254023,148878852852.58655,-2745.228279308319,29658.219524384745,0.008303764257586499,-29999.99888203102,18343.987148744352,-2484.0402324928864,-1.6394503284029282e+28,1.771188869996257e+29,1.6516187108339547e+28,-5.9669997776359695e+34,1.347916175689735e+27,-1.825272762835773e+26
98775803708.91034,25697014778.018276,-99999996296.10344,-25799999648.439716,16435846414.122398,148853760969.82968,-2775.765486951169,29650.40095693338,0.008396072004263224,-29999.998857626615,18327.221986837594,-2509.188275687888,-1.6576871488072382e+28,1.7707219451480616e+29,1.6699787216479553e+28,-5.966999772781934e+34,1.3466842715928264e+27,-1.8437515449754602e+26
98747741268.03851,25993439826.44231,-99999996211.22142,-26099999636.769638,16618951509.737974,148828418397.6747,-2806.2440871831177,29642.504842403363,0.008488201833119323,-29999.998832992296,18310.509561557505,-2534.257215497966,-1.675888968865758e+28,1.770250389188329e+29,1.6883033446074333e+28,-5.966999767882168e+34,1.3454562425832453e+27,-1.8621722019479056e+26
98719374632.25362,26289785142.86472,-99999996125.41989,-26399999624.850933,16801890005.50519,148802825922.71262,-2836.6635784900363,29634.53164224098,0.00858015224929361,-29999.998808129432,18293.849576721605,-2559.247496209841,-1.69405548907425e+28,1.7697742296746314e+29,1.7065922823844992e+28,-5.966999762936943e+34,1.3442320668975034e+27,-1.880535060214991e+26
98690704397.60382,26586049961.073017,-99999996038.70067,-26699999612.681328,16984662422.890463,148776984327.1272,-2867.023464979403,29626.48182082967,0.008671921774715942,-29999.998783039402,18277.241738527286,-2584.1595585405757,-1.7121864132856996e+28,1.769293494339948e+29,1.7248452409910008e+28,-5.9669997579465365e+34,1.3430117229469848e+27,-1.898840443615615e+26
98661731165.0398,26882233519.527225,-99999995951.06558,-26999999600.258564,17167269280.445732,148750894388.73044,-2897.323256402622,29618.355845420774,0.00876350894817513,-29999.99875772359,18260.68575552697,-2608.9938396748303,-1.730281448723646e+28,1.7688082110885288e+29,1.7430619297920334e+28,-5.966999752911222e+34,1.3417951893161218e+27,-1.917088673393065e+26
98632455540.35803,27178335061.387867,-99999995862.51646,-27299999587.5804,17349711093.831768,148724556880.99744,-2927.5624681762156,29610.15418606424,0.00885491232538349,-29999.998732183394,18244.1813386036,-2633.750773301638,-1.7483403059948361e+28,1.7683184079917566e+29,1.761242061518776e+28,-5.966999747831276e+34,1.3405824447605926e+27,-1.935280068222044e+26
98602878134.14401,27474353834.54326,-99999995773.05516,-27599999574.6446,17531988375.841232,148697972573.10092,-2957.740621401892,29601.877315539325,0.008946130479037985,-29999.998706420218,18227.72820094642,-2658.4307896507135,-1.76636269910121e+28,1.7678241132840086e+29,1.779385352280655e+28,-5.966999742706981e+34,1.339373468205543e+27,-1.9534149442353442e+26
98572999561.71516,27770289091.636112,-99999995682.68355,-27899999561.448956,17714101636.421505,148671142229.94565,-2987.857242885499,29593.5257092853,0.009037161998878012,-29999.99868043547,18211.326058027105,-2683.034315528292,-1.7843483454512201e+28,1.7673253553585182e+29,1.7974915215768364e+28,-5.966999737538615e+34,1.3381682387438316e+27,-1.971493615050189e+26
98542820443.06361,28066140090.08943,-99999995591.40349,-28199999547.99126,17896051382.697266,148644066612.20212,-3017.9118651548606,29585.09984533214,0.009128005491739833,-29999.998654230574,18194.97462757615,-2707.5617743525195,-1.8022969658704828e+28,1.7668221627632357e+29,1.8155602923070526e+28,-5.966999732326461e+34,1.3369667356342955e+27,-1.9895163917942312e+26
98512341402.79884,28361906092.131744,-99999995499.21689,-28499999534.26933,18077838118.992863,148616746476.34024,-3047.904026476505,29576.6002042313,0.009218659581607664,-29999.998627806955,18178.673629559595,-2732.013586188388,-1.8202082846117689e+28,1.7663145641966936e+29,1.8335913907817643e+28,-5.966999727070803e+34,1.335768938300039e+27,-2.0074835831312277e+26
98481563070.09013,28657586364.82161,-99999995406.12566,-28799999520.28099,18259462346.854424,148589182574.6624,-3077.833270871292,29568.027268986498,0.009309122909661441,-29999.99860116605,18162.422786156018,-2756.390167782232,-1.8380820293643357e+28,1.765802588503874e+29,1.8515845467316606e+28,-5.966999721771927e+34,1.3345748263267442e+27,-2.0253954952863838e+26
98450486078.60884,28953180180.071457,-99999995312.13171,-29099999506.024082,18440924565.071762,148561375655.33646,-3107.6991481289388,29559.38152498459,0.009399394134321275,-29999.998574309302,18146.221821733845,-2780.6919325957833,-1.8559179312626023e+28,1.76528626467208e+29,1.8695394933165014e+28,-5.96699971643012e+34,1.3333843794610028e+27,-2.0432524320713816e+26
98419111066.47063,29248686814.670723,-99999995217.237,-29399999491.496464,18622225269.70005,148533326462.42807,-3137.5012138214565,29550.663459926538,0.00948947193128862,-29999.998547238156,18130.070462828913,-2804.9192908398054,-1.873715724894174e+28,1.764765621826813e+29,1.8874559671333065e+28,-5.9669997110456685e+34,1.3321975776086686e+27,-2.0610546949090888e+26
98387438676.17747,29544105550.308308,-99999995121.44345,-29699999476.696003,18803364954.081272,148505035735.93298,-3167.239029315499,29541.873563758465,0.009579354993584175,-29999.998519954068,18113.968438122356,-2829.0726495072954,-1.8914751483072162e+28,1.7642406892276558e+29,1.9053337082238923e+28,-5.966999705618864e+34,1.3310144008332308e+27,-2.0788025828579605e+26
98355469554.55963,29839435673.594337,-99999995024.75304,-29999999461.620586,18984344108.86546,148476504211.80893,-3196.9121617836327,29533.01232860284,0.009669042031582524,-29999.998492458504,18097.91547841873,-2853.1524124062757,-1.9091959430171855e+28,1.7637114962641618e+29,1.923172460081764e+28,-5.966999700149996e+34,1.3298348293542082e+27,-2.0964963926361313e+26
98323204352.71748,30134676476.081234,-99999994927.16772,-30299999446.268116,19165163222.031704,148447732622.00702,-3226.520184214534,29524.080248689803,0.009758531773043554,-29999.99846475293,18081.91131662443,-2877.1589801921714,-1.9268778540129197e+28,1.763178072451755e+29,1.9409719696583628e+28,-5.9669996946393575e+34,1.3286588435455632e+27,-2.1141364186452076e+26
98290643725.96326,30429827254.28412,-99999994828.6895,-30599999430.636505,19345822778.908966,148418721694.50302,-3256.0626754221207,29515.077820288632,0.009847822963140657,-29999.998436838825,18065.955687726393,-2901.0927503997864,-1.9445206297620906e+28,1.7626404474276374e+29,1.9587319873686764e+28,-5.966999689087242e+34,1.3274864239341354e+27,-2.131722952993763e+26
98257788333.76273,30724887309.700512,-99999994729.32036,-30899999414.723682,19526323262.19668,148389472153.32828,-3285.539220053626,29506.005541639384,0.00993691436448575,-29999.998408717667,18050.048328771023,-2924.9541174748783,-1.9621240222160256e+28,1.762098650946704e+29,1.9764522670962157e+28,-5.966999683493944e+34,1.3263175511980948e+27,-2.1492562855205407e+26
98224638839.67676,31019855948.82936,-99999994629.06232,-31199999398.52759,19706665151.98511,148359984718.60022,-3314.94940859662,29496.863912884724,0.01002580475715113,-29999.998380390945,18034.18897884342,-2948.7434728053418,-1.9796877868139014e+28,1.761552712877476e+29,1.9941325661973595e+28,-5.966999677859759e+34,1.3251522061654144e+27,-2.166736703817365e+26
98191195911.3029,31314732483.18938,-99999994527.91739,-31499999382.046192,19886848925.77558,148330260106.5527,-3344.292837384989,29487.65343600195,0.01011449293868818,-29999.99835186015,18018.377379046848,-2972.461204752006,-1.9972116824863158e+28,1.7610026631980366e+29,2.011772645505079e+28,-5.966999672184984e+34,1.3239903698123624e+27,-2.1841644932517738e+26
98157460220.21686,31609516229.336735,-99999994425.88762,-31799999365.27746,20066875058.500404,148300299029.56592,-3373.569108603884,29478.374614735232,0.010202977724142978,-29999.998323126783,18002.61327248246,-2996.107698679049,-2.0146954716582396e+28,1.760448531991988e+29,2.0293722693320383e+28,-5.966999666469917e+34,1.322832023262011e+27,-2.201539936989365e+26
98123432441.91393,31904206508.882015,-99999994322.97504,-32099999348.219383,20246744022.542698,148270102196.19608,-3402.777830293637,29469.027954528083,0.010291257946068796,-29999.998294192348,17986.89640422927,-3019.6833369840397,-2.03213892025136e+28,1.7598903494444173e+29,2.0469312054730833e+28,-5.966999660714858e+34,1.3216771477827666e+27,-2.218863316015872e+26
98089113255.7504,32198802648.506577,-99999994219.18172,-32399999330.86997,20426456287.755943,148239670311.2048,-3431.918616352664,29459.61396245607,0.010379332454535543,-29999.99826505835,17971.226521324374,-3043.188499127606,-2.049541797685811e+28,1.7593281458378768e+29,2.064449225207119e+28,-5.966999654920106e+34,1.3205257247869148e+27,-2.236134909158965e+26
98054503344.88501,32493303979.978176,-99999994114.50972,-32699999313.22723,20606012321.48338,148209004075.58817,-3460.9910865393567,29450.1331471598,0.010467200117136175,-29999.998235726307,17955.603372743422,-3066.6235616627423,-2.066903876881304e+28,1.7587619515483832e+29,2.081926103298385e+28,-5.966999649085962e+34,1.3193777358291868e+27,-2.253354993109783e+26
98019603396.22028,32787709840.16596,-99999994008.96112,-32999999295.289207,20785412588.577194,148178104186.60553,-3489.99486647298,29440.58601877815,0.010554859818990096,-29999.99820619773,17940.026709381313,-3089.988898263754,-2.0842249342576637e+28,1.7581917970414314e+29,2.09936161799713e+28,-5.966999643212728e+34,1.318233162605339e+27,-2.2705238424442064e+26
97984414100.34393,33082019571.054775,-99999993902.53801,-33299999277.053947,20964657551.417526,148146971337.80798,-3518.929587633573,29430.973088881823,0.010642310462743563,-29999.99817647415,17924.496284033143,-3113.28487975485,-2.10150474973477e+28,1.7576177128680226e+29,2.1167555510396944e+28,-5.966999637300708e+34,1.3170919869507554e+27,-2.2876417296438637e+26
97948936151.47032,33376232519.758846,-99999993795.2425,-33599999258.51952,21143747669.93128,148115606219.0666,-3547.794887360875,29421.29487040716,0.010729550968567161,-29999.998146557085,17909.011851375373,-3136.511874138387,-2.1187431067319145e+28,1.7570397296607157e+29,2.1341076876480083e+28,-5.966999631350204e+34,1.3159541908390625e+27,-2.304708925116887e+26
97913170247.3818,33670348038.534748,-99999993687.07669,-33899999239.684002,21322683401.610752,148084009516.60037,-3576.590408852276,29411.55187759032,0.010816580274150342,-29999.99811644807,17893.573167947234,-3159.670246622768,-2.1359397921665796e+28,1.7564578781296938e+29,2.151417816528503e+28,-5.966999625361521e+34,1.3148197563807628e+27,-2.32172569721841e+26
97877117089.37021,33964365484.793766,-99999993578.04272,-34199999220.545486,21501465201.532074,148052181913.00388,-3605.315801159814,29401.744625901727,0.010903397334693074,-29999.99808614864,17878.17999213235,-3182.7603596500026,-2.153094596452641e+28,1.7558721890588512e+29,2.1686857298704525e+28,-5.966999619334964e+34,1.3136886658218852e+27,-2.3386923122708217e+26
97840777382.17834,34258284221.113575,-99999993468.14272,-34499999201.10209,21680093522.37348,148020124087.27466,-3633.9707191862144,29391.873631980918,0.010990001122894631,-29999.99805566033,17862.832084140606,-3205.782572922934,-2.1702073134980074e+28,1.7552826933019005e+29,2.185911223343742e+28,-5.9669996132708395e+34,1.3125609015426516e+27,-2.3556090345837717e+26
97804151833.94154,34552103615.24929,-99999993357.37881,-34799999181.35194,21858568814.433384,147987836714.84033,-3662.554823679996,29381.939413571698,0.011076390628939557,-29999.99802498468,17847.52920599019,-3228.7372434321355,-2.1872777407016937e+28,1.7546894217785018e+29,2.203094096096078e+28,-5.966999607169453e+34,1.3114364460561593e+27,-2.3724761264739332e+26
97767241156.12924,34845823040.14387,-99999993245.75316,-35099999161.29317,22036891525.648285,147955320467.5855,-3691.067781229644,29371.942489457688,0.011162564860480824,-29999.99799412324,17832.27112148991,-3251.624725482485,-2.2043056789503435e+28,1.754092405470413e+29,2.2202341507496356e+28,-5.966999601031112e+34,1.3103152820070785e+27,-2.3892938482845296e+26
97730046063.48668,35139441873.93785,-99999993133.26793,-35399999140.92394,22215062101.6105,147922576013.87833,-3719.509264256867,29361.883379398238,0.011248522842620234,-29999.997963077556,17817.05759622167,-3274.4453707194148,-2.221290932614201e+28,1.7534916754176628e+29,2.2373311933971643e+28,-5.966999594856125e+34,1.3091973921703683e+27,-2.406062458404626e+26
97692567273.9766,35432959499.9785,-99999993019.9253,-35699999120.24243,22393080985.58573,147889604018.59677,-3747.8789510089464,29351.762604064737,0.011334263617886087,-29999.99793184918,17801.8883975232,-3297.199528154852,-2.238233309542543e+28,1.7528872627147462e+29,2.2543850335975424e+28,-5.966999588644801e+34,1.3080827594500046e+27,-2.4227822132881853e+26
97654805508.72108,35726375306.82827,-99999992905.72743,-35999999099.246826,22570948618.53044,147856405143.15485,-3776.176525550189,29341.580684977325,0.011419786246208149,-29999.99790043966,17786.76329447095,-3319.887544192844,-2.255132621058573e+28,1.752279198506846e+29,2.2713954843708006e+28,-5.966999582397448e+34,1.3069713668777254e+27,-2.4394533674729016e+26
97616761491.94356,36019688688.27269,-99999992790.67653,-36299999077.93533,22748665439.109074,147822980045.5283,-3804.4016777524976,29331.33814444201,0.011505089804889958,-29999.997868850554,17771.682057863247,-3342.509762654878,-2.2719886819537916e+28,1.7516675139860767e+29,2.2883623621926124e+28,-5.966999576114375e+34,1.3058631976117912e+27,-2.4560761735988044e+26
97578435950.9107,36312899043.327576,-99999992674.7748,-36599999056.30617,22926231883.71111,147789329380.28024,-3832.554103285064,29321.035505488213,0.011590173388578503,-29999.99783708342,17756.64446020358,-3365.066524804901,-2.28880131048184e+28,1.751052240387756e+29,2.305285486988264e+28,-5.9669995697958925e+34,1.3047582349357591e+27,-2.472650882426641e+26
